Unnamed: 0,Price_x,INDPRO,CPI,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr,GDP,Rate,BBK_Index,Housing_Index,Recession,year_month
254,0.4132245028791226,0.9238756299758966,0.6393217692667088,0.0012453300124533,0.0,0.0048810250152532,0.0228640192539109,0.0584795321637426,0.0953216374269005,0.1508313539192398,0.1762936221419976,0.1900726392251815,0.3266423357664233,0.2184278350515464,0.6062890686096971,0.0084951456310679,0.7608424897492735,0.414748678099551,0,2011-6
255,0.4103282085331928,0.9169162223358408,0.6432014288502368,0.0,0.0,0.0048810250152532,0.0270758122743682,0.0672514619883041,0.1058479532163742,0.1686460807600949,0.1991576413959085,0.2124697336561743,0.3467153284671532,0.2384020618556701,0.6062890686096971,0.0097087378640776,0.7642007471470619,0.4216144124672473,0,2011-7
256,0.409149084748091,0.9312299138119932,0.6454310502877216,0.0024906600249066,0.0,0.0097620500305064,0.0288808664259927,0.0666666666666666,0.1029239766081871,0.1627078384798099,0.1901323706377858,0.2064164648910411,0.3369829683698296,0.2345360824742268,0.6119017756201766,0.0097087378640776,0.7616564925536499,0.426100082766192,0,2011-8
257,0.3967236385699403,0.927555054415309,0.6454251361725027,0.0074719800747198,0.0,0.0219646125686394,0.03971119133574,0.0701754385964912,0.1029239766081871,0.1496437054631828,0.1756919374247894,0.1888619854721549,0.3090024330900243,0.2061855670103093,0.6119017756201766,0.0109223300970873,0.7650174128696104,0.4279955572137384,0,2011-9
258,0.3748674916717227,0.9208558542107954,0.6422610845304486,0.0012453300124533,0.0,0.0231848688224527,0.0373044524669073,0.0701754385964912,0.0982456140350877,0.1448931116389548,0.1720818291215403,0.1888619854721549,0.3187347931873479,0.2177835051546392,0.6119017756201766,0.0109223300970873,0.76301714675231,0.4284544164125787,0,2011-10
259,0.3932755600837978,0.9102740851654372,0.643650901606865,0.0,0.0,0.0048810250152532,0.0252707581227436,0.0619883040935672,0.0888888888888888,0.1306413301662707,0.1552346570397112,0.1743341404358353,0.3041362530413625,0.2087628865979381,0.6131466484923851,0.0084951456310679,0.7703193799281937,0.4284801468349438,0,2011-11
260,0.4060535986171052,0.8931802826674455,0.6453305103290021,0.0161892901618929,0.0,0.0353874313605857,0.0541516245487364,0.0912280701754386,0.1239766081871344,0.1650831353919239,0.1877256317689531,0.1973365617433413,0.3260340632603406,0.2255154639175257,0.6131466484923851,0.0084951456310679,0.7673665497385288,0.4288789683815994,0,2011-12
261,0.3999771043925222,0.8817859360163611,0.6438164968329911,0.0273972602739726,0.0,0.0555216595485051,0.0740072202166065,0.1005847953216374,0.1304093567251462,0.1710213776722089,0.190734055354994,0.1961259079903147,0.316301703163017,0.2197164948453608,0.6131466484923851,0.0230582524271844,0.7759913187715506,0.428767469884685,0,2012-1
262,0.3689581353817269,0.8935820064275801,0.6431718582741426,0.0298879202988792,0.0,0.0500305064063453,0.0529482551143201,0.0900584795321637,0.1111111111111111,0.1448931116389548,0.1636582430806257,0.1755447941888619,0.2992700729927007,0.202319587628866,0.6177668866888653,0.0351941747572815,0.7665368051974994,0.4284286859902138,0,2012-2
263,0.3657115382413883,0.8812061755898037,0.6413029978650044,0.0379825653798256,0.0,0.0506406345332519,0.0577617328519855,0.0736842105263158,0.0871345029239765,0.1140142517814726,0.1281588447653429,0.1374092009685229,0.2645985401459854,0.1746134020618557,0.6177668866888653,0.0400485436893204,0.7469565617014865,0.4294793449034466,0,2012-3
